id;text;label;score;lan;domain
25013;"সোশের বচচা আর বচচা সোশর একই কথা
";2;-1;BN;talkshow_video
25013;"সোশের বচচা আর বচচা সোশর একই কথা
";1;-1;BN;talkshow_video
25013;"সোশের বচচা আর বচচা সোশর একই কথা
";1;-1;BN;talkshow_video
25014;"kon cudir pute ai ayojon korce tare doira age juta mara dorkar
";1;-1;RN;talkshow_video
25015;"mohilatar hasi deika eto buja jai boski magi
";1;-1;RN;talkshow_video
25019;"opu magi tore khanki bari dewa ochit
";1;-1;RN;talkshow_video
25023;"পাঁচে মে তে সরকারি দলের বিশেষ কোনো কোনো নেতা যে পাঞ্জাবি বণ্টন করেছেন, তা কাদের কে দিয়েছিলেন? হেফাজতের লোকদেরকে দিয়েছিলেন? সোনালি ব্যাংক, বায়তুল মোকাররমে অর্ধেক ইসলামি ড্রেস পরিহিত হামলাকারী ছিলেন ।
";2;-1;BN;talkshow_video
25024;"ইমরান তর গালে জুতা মারব
";1;-1;BN;talkshow_video
25025;"alim ar ak jon dorkar cilo 3 vs ১ is not possible
";1;0;EN;talkshow_video
25026;"কুওার বাচ্চা ইমরান উপু
";1;-1;BN;talkshow_video
25027;"তিনটি কুতা চিলাচিলি করে বেসি। একটু থামান পিলিচ।এখানে টকসো হয়।রামরাম পুজো হয়না।তোর মায়রে চুদা তুই জরমো নিছোচ।মাদার চোদ।রাম চোদ রাম কম কর।তুই মরলে মনদিরে তোরে পোরানো হবে।মোললা দিয়ে জানাজা হবেনা
";2;-2;BN;talkshow_video
25027;"তিনটি কুতা চিলাচিলি করে বেসি। একটু থামান পিলিচ।এখানে টকসো হয়।রামরাম পুজো হয়না।তোর মায়রে চুদা তুই জরমো নিছোচ।মাদার চোদ।রাম চোদ রাম কম কর।তুই মরলে মনদিরে তোরে পোরানো হবে।মোললা দিয়ে জানাজা হবেনা
";1;-1;BN;talkshow_video
25027;"তিনটি কুতা চিলাচিলি করে বেসি। একটু থামান পিলিচ।এখানে টকসো হয়।রামরাম পুজো হয়না।তোর মায়রে চুদা তুই জরমো নিছোচ।মাদার চোদ।রাম চোদ রাম কম কর।তুই মরলে মনদিরে তোরে পোরানো হবে।মোললা দিয়ে জানাজা হবেনা
";1;-1;BN;talkshow_video
25027;"তিনটি কুতা চিলাচিলি করে বেসি। একটু থামান পিলিচ।এখানে টকসো হয়।রামরাম পুজো হয়না।তোর মায়রে চুদা তুই জরমো নিছোচ।মাদার চোদ।রাম চোদ রাম কম কর।তুই মরলে মনদিরে তোরে পোরানো হবে।মোললা দিয়ে জানাজা হবেনা
";1;-1;BN;talkshow_video
25027;"তিনটি কুতা চিলাচিলি করে বেসি। একটু থামান পিলিচ।এখানে টকসো হয়।রামরাম পুজো হয়না।তোর মায়রে চুদা তুই জরমো নিছোচ।মাদার চোদ।রাম চোদ রাম কম কর।তুই মরলে মনদিরে তোরে পোরানো হবে।মোললা দিয়ে জানাজা হবেনা
";1;-1;BN;talkshow_video
25028;"তিনটি কুতার বাচা জদি একটা মানুসকে তারা করে সে কোনো দিন পারেনা
";1;-1;BN;talkshow_video
25028;"তিনটি কুতার বাচা জদি একটা মানুসকে তারা করে সে কোনো দিন পারেনা
";2;-1;BN;talkshow_video
25029;"আমি ঐপ্রতিষ্ঠানকে বলব আপনার তো তিন জন্য হুকুরকে ডাকা বলা উচিৎ
";1;0;BN;talkshow_video
25030;"হুজুর আপনি কেন এই বিয়াদবদের সাথে গেছেন আপনি নবির ওয়ারিস ওরা ইবলিশ
";1;-1;BN;talkshow_video
25031;"আপনি এত হাসেন কেন বলেন
";2;0;BN;talkshow_video
25032;"আমরা কোরআন পুড়াই না আমরা কোরানের জন্য জিবন দেই বিয়াদব জারা পুড়ায় তারে আমরা ছাঝিশন দেই
";1;0;BN;talkshow_video
25033;"তুই ত কোরআন জানোস না তোরে হত্যা করা ফরজ বিয়াদব
";1;-1;BN;talkshow_video
25033;"তুই ত কোরআন জানোস না তোরে হত্যা করা ফরজ বিয়াদব
";2;-2;BN;talkshow_video
25033;"তুই ত কোরআন জানোস না তোরে হত্যা করা ফরজ বিয়াদব
";1;-1;BN;talkshow_video
25034;"ইমরানকে ফাশি দেওয়া উচিৎ
";1;-1;BN;talkshow_video
25035;"Dui ta magi
";2;-2;RN;talkshow_video
25035;"Dui ta magi
";2;-2;RN;talkshow_video
25035;"Dui ta magi
";1;-1;RN;talkshow_video
25036;"আচ্ছা আপনারা নাস্তিক আনেন তিন- চারজন আর মাওলানা আনেন একজন কেন? জবাব চাই।
";2;-1;BN;talkshow_video
25036;"আচ্ছা আপনারা নাস্তিক আনেন তিন- চারজন আর মাওলানা আনেন একজন কেন? জবাব চাই।
";2;-1;BN;talkshow_video
25037;"চার ছাগলের সাথে কিসের কথা
";2;-1;BN;talkshow_video
25041;"এটা কোন চেনেল জানাবেন পিলিছ মাদার চোদ এর চেনেল তিন নাতিক আর একজোন মাওলানা দিয়ে বসায় ছে ও কি নাছতিক নাকি পারলে সমানে সমানে অয় খেলবো👿👿👿👿
";2;-2;RN;talkshow_video
25041;"এটা কোন চেনেল জানাবেন পিলিছ মাদার চোদ এর চেনেল তিন নাতিক আর একজোন মাওলানা দিয়ে বসায় ছে ও কি নাছতিক নাকি পারলে সমানে সমানে অয় খেলবো👿👿👿👿
";2;-1;RN;talkshow_video
25041;"এটা কোন চেনেল জানাবেন পিলিছ মাদার চোদ এর চেনেল তিন নাতিক আর একজোন মাওলানা দিয়ে বসায় ছে ও কি নাছতিক নাকি পারলে সমানে সমানে অয় খেলবো👿👿👿👿
";1;-1;RN;talkshow_video
25042;"দালালি করতে লজ্জা লাগেনা
";1;-1;BN;talkshow_video
25044;"ইমরান মাদার চুদ বিনপি আইলে তোর রগ কাডবো মনে রাখিস।
";1;-1;BN;talkshow_video
25044;"ইমরান মাদার চুদ বিনপি আইলে তোর রগ কাডবো মনে রাখিস।
";2;-2;BN;talkshow_video
25045;"এসব মাগিরে কুততা দিয়ে গুয়া মাড়া দরকার।
";2;-2;BN;talkshow_video
25045;"এসব মাগিরে কুততা দিয়ে গুয়া মাড়া দরকার।
";1;-1;BN;talkshow_video
25046;"ইমরান হাসৃমি আপনি দেকেন জনগন রা কি লিখে এটা ওয়ামিৃলিগ এর কিনা দেশ নাকি এটা জনগনের দেশ
";1;-1;BN;talkshow_video
25046;"ইমরান হাসৃমি আপনি দেকেন জনগন রা কি লিখে এটা ওয়ামিৃলিগ এর কিনা দেশ নাকি এটা জনগনের দেশ
";1;-1;BN;talkshow_video
25047;"আরে ভাই ইমরানের গায়ে রাজাকারের রক্ত
";1;-1;BN;talkshow_video
25047;"আরে ভাই ইমরানের গায়ে রাজাকারের রক্ত
";2;-1;BN;talkshow_video
25047;"আরে ভাই ইমরানের গায়ে রাজাকারের রক্ত
";1;-1;BN;talkshow_video
25050;"তিন নাসতিক এক আলেম।
";1;0;BN;talkshow_video
25050;"তিন নাসতিক এক আলেম।
";2;-1;BN;talkshow_video
25050;"তিন নাসতিক এক আলেম।
";1;0;BN;talkshow_video
25051;"এরা এইদেশের কুলাংগার। এদের সাথে আলেমদের বসা ঠিক না।
";1;-1;BN;talkshow_video
25054;"তিন টারে জুতা মার
";1;-1;BN;talkshow_video
25055;"ছি নাস্তিক
";2;-1;BN;talkshow_video
25057;"নাস্তিক ইমরানের সাথে কথা বলা, আর একটা জারজ এর সাথে কথা বলা,, এক কথা।
";2;-2;BN;talkshow_video
25059;"3 ram kottar & kottir chaity o joghonno golare Kico bolar nai
";1;-1;RN;talkshow_video
25059;"3 ram kottar & kottir chaity o joghonno golare Kico bolar nai
";1;-1;RN;talkshow_video
25061;"Tor mayre kan ki paray pitabo
";2;-1;RN;talkshow_video
25064;"Toder lenta kore pitano hobe kicu din opekja kor malayoner bacca
";2;-1;RN;talkshow_video
25064;"Toder lenta kore pitano hobe kicu din opekja kor malayoner bacca
";1;-1;RN;talkshow_video
25065;"Ai kanker bacca toder kaj ata ar islamer nam diccis seta amra jani malayoner bacca parar kanke
";1;-1;RN;talkshow_video
